,ML,Low_90,High_90,Low_50,High_50,state,district
1363,1.53,1.42,1.6600000000000001,1.49,1.59,Delhi,Unknown
1364,1.56,1.44,1.67,1.52,1.62,Delhi,Unknown
1365,1.57,1.47,1.7,1.54,1.6400000000000001,Delhi,Unknown
1366,1.57,1.47,1.69,1.53,1.62,Delhi,Unknown
1367,1.51,1.4000000000000001,1.62,1.47,1.56,Delhi,Unknown
1368,1.44,1.33,1.54,1.4000000000000001,1.49,Delhi,Unknown
1369,1.37,1.27,1.48,1.34,1.43,Delhi,Unknown
1370,1.31,1.21,1.42,1.28,1.37,Delhi,Unknown
1371,3.0,1.01,6.99,2.04,4.45,Delhi,West Delhi
1372,2.43,1.37,3.62,2.04,2.98,Delhi,West Delhi
1373,2.27,1.47,3.14,1.97,2.66,Delhi,West Delhi
1374,2.1,1.44,2.8000000000000003,1.85,2.41,Delhi,West Delhi
1375,1.98,1.42,2.59,1.76,2.24,Delhi,West Delhi
1376,1.9100000000000001,1.3900000000000001,2.42,1.75,2.18,Delhi,West Delhi
1377,1.82,1.36,2.29,1.68,2.07,Delhi,West Delhi
1378,1.68,1.26,2.12,1.55,1.9100000000000001,Delhi,West Delhi
1379,1.57,1.19,2.0,1.42,1.75,Delhi,West Delhi
1380,1.49,1.12,1.8800000000000001,1.3800000000000001,1.7,Delhi,West Delhi
1381,1.43,1.08,1.81,1.3,1.6,Delhi,West Delhi
1382,1.3800000000000001,1.03,1.73,1.26,1.55,Delhi,West Delhi
1383,1.34,1.01,1.69,1.21,1.49,Delhi,West Delhi
1384,1.3,0.99,1.6600000000000001,1.21,1.49,Delhi,West Delhi
1385,1.27,0.96,1.61,1.17,1.44,Delhi,West Delhi
1386,1.25,0.9400000000000001,1.58,1.16,1.43,Delhi,West Delhi
1387,1.23,0.92,1.55,1.12,1.3800000000000001,Delhi,West Delhi
1388,1.21,0.9,1.52,1.11,1.37,Delhi,West Delhi
1389,1.19,0.88,1.49,1.1,1.36,Delhi,West Delhi
1390,3.0,1.01,6.99,2.04,4.45,Goa,North Goa
1391,2.81,1.1,5.41,2.0100000000000002,3.8200000000000003,Goa,North Goa
1392,2.46,1.02,4.51,1.83,3.3000000000000003,Goa,North Goa
1393,2.25,0.9400000000000001,4.0,1.69,2.98,Goa,North Goa
1394,2.11,0.92,3.71,1.6500000000000001,2.83,Goa,North Goa
1395,2.0,0.88,3.47,1.54,2.63,Goa,North Goa
1396,1.92,0.86,3.3000000000000003,1.51,2.54,Goa,North Goa
1397,1.85,0.84,3.16,1.48,2.46,Goa,North Goa
1398,1.8,0.8200000000000001,3.04,1.3900000000000001,2.32,Goa,North Goa
1399,1.75,0.78,2.91,1.4000000000000001,2.3000000000000003,Goa,North Goa
1400,1.71,0.78,2.84,1.37,2.24,Goa,North Goa
1401,1.67,0.77,2.77,1.33,2.17,Goa,North Goa
1402,1.6400000000000001,0.78,2.73,1.32,2.14,Goa,North Goa
1403,1.61,0.76,2.66,1.24,2.0300000000000002,Goa,North Goa
1404,1.58,0.72,2.57,1.28,2.06,Goa,North Goa
1405,1.56,0.7000000000000001,2.5100000000000002,1.25,2.0100000000000002,Goa,North Goa
1406,1.54,0.73,2.5100000000000002,1.2,1.94,Goa,North Goa
1407,1.52,0.72,2.47,1.22,1.95,Goa,North Goa
1408,1.5,0.72,2.44,1.22,1.94,Goa,North Goa
1409,3.0,1.01,6.99,2.04,4.45,Goa,South Goa
1410,2.87,1.02,6.29,1.95,4.11,Goa,South Goa
1411,2.77,0.96,5.78,1.96,3.96,Goa,South Goa
1412,2.69,0.98,5.49,1.93,3.81,Goa,South Goa
1413,2.62,0.97,5.24,1.93,3.72,Goa,South Goa
1414,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Goa,South Goa
1415,2.5,0.97,4.89,1.79,3.43,Goa,South Goa
1416,2.44,0.9400000000000001,4.72,1.82,3.41,Goa,South Goa
1417,2.4,0.92,4.58,1.78,3.3200000000000003,Goa,South Goa
1418,2.36,0.93,4.49,1.78,3.2800000000000002,Goa,South Goa
1419,2.32,0.93,4.4,1.75,3.21,Goa,South Goa
1420,2.2800000000000002,0.89,4.2700000000000005,1.68,3.1,Goa,South Goa
1421,2.25,0.9,4.21,1.67,3.06,Goa,South Goa
1422,2.22,0.88,4.12,1.6400000000000001,3.0,Goa,South Goa
1423,2.19,0.88,4.0600000000000005,1.67,3.0100000000000002,Goa,South Goa
1424,2.17,0.86,3.98,1.61,2.92,Goa,South Goa
1425,2.14,0.87,3.94,1.62,2.91,Goa,South Goa
1426,2.12,0.85,3.87,1.61,2.88,Goa,South Goa
1427,3.0,1.01,6.99,2.04,4.45,Gujarat,Ahmadabad
1428,1.37,1.1,1.6500000000000001,1.28,1.51,Gujarat,Ahmadabad
1429,1.37,1.18,1.58,1.32,1.49,Gujarat,Ahmadabad
1430,1.3900000000000001,1.23,1.57,1.33,1.47,Gujarat,Ahmadabad
1431,1.42,1.27,1.58,1.37,1.5,Gujarat,Ahmadabad
1432,1.48,1.34,1.6300000000000001,1.43,1.55,Gujarat,Ahmadabad
1433,1.52,1.3800000000000001,1.6500000000000001,1.48,1.6,Gujarat,Ahmadabad
1434,1.48,1.35,1.61,1.44,1.55,Gujarat,Ahmadabad
1435,1.44,1.32,1.58,1.4000000000000001,1.51,Gujarat,Ahmadabad
1436,1.3900000000000001,1.27,1.52,1.36,1.47,Gujarat,Ahmadabad
1437,1.35,1.23,1.48,1.32,1.43,Gujarat,Ahmadabad
1438,3.0,1.01,6.99,2.04,4.45,Gujarat,Ahmedabad
1439,1.26,1.09,1.45,1.2,1.35,Gujarat,Ahmedabad
1440,1.26,1.1400000000000001,1.41,1.22,1.33,Gujarat,Ahmedabad
1441,1.26,1.1500000000000001,1.3900000000000001,1.23,1.33,Gujarat,Ahmedabad
1442,1.23,1.1300000000000001,1.35,1.19,1.28,Gujarat,Ahmedabad
1443,1.24,1.1400000000000001,1.36,1.21,1.3,Gujarat,Ahmedabad
1444,1.23,1.12,1.33,1.2,1.29,Gujarat,Ahmedabad
1445,1.21,1.11,1.32,1.17,1.26,Gujarat,Ahmedabad
1446,3.0,1.01,6.99,2.04,4.45,Gujarat,Anand
1447,2.06,0.9500000000000001,3.5,1.57,2.64,Gujarat,Anand
1448,1.9000000000000001,0.98,3.0300000000000002,1.55,2.41,Gujarat,Anand
1449,1.81,0.96,2.72,1.52,2.2600000000000002,Gujarat,Anand
1450,1.74,1.0,2.57,1.43,2.08,Gujarat,Anand
1451,1.78,1.1,2.54,1.54,2.14,Gujarat,Anand
1452,1.76,1.11,2.42,1.5,2.04,Gujarat,Anand
1453,1.76,1.17,2.38,1.54,2.04,Gujarat,Anand
1454,1.71,1.1500000000000001,2.27,1.53,2.0,Gujarat,Anand
1455,1.67,1.16,2.21,1.45,1.8800000000000001,Gujarat,Anand
1456,1.62,1.1400000000000001,2.13,1.45,1.86,Gujarat,Anand
1457,1.57,1.12,2.06,1.41,1.8,Gujarat,Anand
1458,1.51,1.09,1.99,1.36,1.73,Gujarat,Anand
1459,1.47,1.05,1.9100000000000001,1.33,1.69,Gujarat,Anand
1460,1.42,1.02,1.85,1.26,1.6,Gujarat,Anand
1461,1.3900000000000001,1.01,1.82,1.23,1.56,Gujarat,Anand
1462,1.35,0.98,1.77,1.24,1.57,Gujarat,Anand
1463,1.32,0.96,1.73,1.2,1.52,Gujarat,Anand
1464,1.3,0.93,1.68,1.17,1.48,Gujarat,Anand
1465,3.0,1.01,6.99,2.04,4.45,Gujarat,Aravalli
1466,2.2800000000000002,0.9400000000000001,4.05,1.77,3.09,Gujarat,Aravalli
1467,1.95,0.87,3.34,1.5,2.54,Gujarat,Aravalli
1468,1.77,0.81,2.96,1.42,2.33,Gujarat,Aravalli
1469,1.72,0.8,2.77,1.3800000000000001,2.21,Gujarat,Aravalli
1470,1.62,0.81,2.63,1.29,2.05,Gujarat,Aravalli
1471,1.55,0.77,2.47,1.24,1.95,Gujarat,Aravalli
1472,1.5,0.76,2.37,1.2,1.87,Gujarat,Aravalli
1473,1.45,0.76,2.3000000000000003,1.18,1.82,Gujarat,Aravalli
1474,1.45,0.75,2.23,1.2,1.82,Gujarat,Aravalli
1475,1.41,0.76,2.19,1.1300000000000001,1.72,Gujarat,Aravalli
1476,1.41,0.75,2.13,1.19,1.77,Gujarat,Aravalli
1477,1.43,0.8,2.15,1.2,1.76,Gujarat,Aravalli
1478,1.49,0.85,2.16,1.28,1.83,Gujarat,Aravalli
1479,1.56,0.93,2.2,1.35,1.8800000000000001,Gujarat,Aravalli
1480,1.61,1.03,2.2600000000000002,1.41,1.92,Gujarat,Aravalli
1481,1.62,1.03,2.2,1.43,1.92,Gujarat,Aravalli
1482,1.6400000000000001,1.08,2.2,1.47,1.94,Gujarat,Aravalli
1483,1.67,1.16,2.24,1.45,1.8900000000000001,Gujarat,Aravalli
1484,3.0,1.01,6.99,2.04,4.45,Gujarat,Banas Kantha
1485,2.25,0.97,4.03,1.71,3.0,Gujarat,Banas Kantha
1486,2.1,0.99,3.5100000000000002,1.6500000000000001,2.71,Gujarat,Banas Kantha
1487,1.93,0.9500000000000001,3.12,1.54,2.45,Gujarat,Banas Kantha
1488,1.8800000000000001,0.96,2.92,1.52,2.34,Gujarat,Banas Kantha
1489,1.83,0.99,2.79,1.51,2.2600000000000002,Gujarat,Banas Kantha
1490,1.75,0.98,2.64,1.45,2.14,Gujarat,Banas Kantha
1491,1.68,0.97,2.52,1.3900000000000001,2.0300000000000002,Gujarat,Banas Kantha
1492,1.6300000000000001,0.96,2.42,1.33,1.93,Gujarat,Banas Kantha
1493,1.56,0.92,2.3000000000000003,1.32,1.8900000000000001,Gujarat,Banas Kantha
1494,1.51,0.88,2.19,1.25,1.79,Gujarat,Banas Kantha
1495,3.0,1.01,6.99,2.04,4.45,Gujarat,Banaskantha
1496,2.12,1.04,3.48,1.71,2.74,Gujarat,Banaskantha
1497,1.93,1.04,2.95,1.6,2.4,Gujarat,Banaskantha
1498,1.86,1.08,2.71,1.58,2.2600000000000002,Gujarat,Banaskantha
1499,1.75,1.06,2.49,1.52,2.12,Gujarat,Banaskantha
1500,1.72,1.11,2.41,1.51,2.05,Gujarat,Banaskantha
1501,1.67,1.11,2.3000000000000003,1.46,1.95,Gujarat,Banaskantha
1502,1.6300000000000001,1.11,2.21,1.42,1.87,Gujarat,Banaskantha
1503,3.0,1.01,6.99,2.04,4.45,Gujarat,Bharuch
1504,2.05,0.91,3.58,1.61,2.74,Gujarat,Bharuch
1505,1.75,0.8300000000000001,2.94,1.4000000000000001,2.29,Gujarat,Bharuch
1506,1.6500000000000001,0.81,2.66,1.34,2.12,Gujarat,Bharuch
1507,1.58,0.8200000000000001,2.5,1.27,1.97,Gujarat,Bharuch
1508,1.49,0.78,2.32,1.2,1.84,Gujarat,Bharuch
1509,1.46,0.8,2.25,1.19,1.79,Gujarat,Bharuch
1510,1.41,0.76,2.12,1.18,1.75,Gujarat,Bharuch
1511,1.37,0.77,2.07,1.1500000000000001,1.69,Gujarat,Bharuch
1512,1.33,0.74,1.98,1.1400000000000001,1.6600000000000001,Gujarat,Bharuch
1513,1.3,0.75,1.95,1.11,1.61,Gujarat,Bharuch
1514,1.26,0.73,1.8900000000000001,1.07,1.55,Gujarat,Bharuch
1515,1.24,0.7000000000000001,1.82,1.07,1.54,Gujarat,Bharuch
1516,1.21,0.67,1.76,1.0,1.45,Gujarat,Bharuch
1517,1.2,0.6900000000000001,1.76,0.99,1.43,Gujarat,Bharuch
1518,1.17,0.67,1.72,1.01,1.45,Gujarat,Bharuch
1519,1.16,0.66,1.69,1.0,1.43,Gujarat,Bharuch
1520,1.1500000000000001,0.67,1.69,0.97,1.3900000000000001,Gujarat,Bharuch
1521,1.1500000000000001,0.65,1.6500000000000001,0.99,1.41,Gujarat,Bharuch
1522,3.0,1.01,6.99,2.04,4.45,Gujarat,Bhavnagar
1523,1.85,0.81,3.2,1.44,2.45,Gujarat,Bhavnagar
1524,1.6600000000000001,0.79,2.72,1.3,2.11,Gujarat,Bhavnagar
1525,1.55,0.79,2.48,1.27,1.98,Gujarat,Bhavnagar
1526,1.49,0.79,2.32,1.23,1.87,Gujarat,Bhavnagar
1527,1.47,0.8200000000000001,2.24,1.22,1.81,Gujarat,Bhavnagar
1528,1.45,0.81,2.13,1.22,1.77,Gujarat,Bhavnagar
1529,1.44,0.86,2.11,1.23,1.75,Gujarat,Bhavnagar
1530,1.42,0.86,2.04,1.22,1.71,Gujarat,Bhavnagar
1531,1.43,0.9,2.0300000000000002,1.25,1.72,Gujarat,Bhavnagar
1532,1.43,0.9,1.97,1.2,1.6400000000000001,Gujarat,Bhavnagar
1533,1.45,0.96,1.99,1.29,1.72,Gujarat,Bhavnagar
1534,1.48,1.02,2.0100000000000002,1.32,1.73,Gujarat,Bhavnagar
1535,1.49,1.03,1.97,1.33,1.72,Gujarat,Bhavnagar
1536,1.49,1.04,1.94,1.32,1.69,Gujarat,Bhavnagar
1537,1.48,1.06,1.93,1.33,1.69,Gujarat,Bhavnagar
1538,1.46,1.06,1.9000000000000001,1.33,1.68,Gujarat,Bhavnagar
1539,1.44,1.05,1.86,1.27,1.6,Gujarat,Bhavnagar
1540,1.4000000000000001,1.01,1.79,1.25,1.57,Gujarat,Bhavnagar
1541,3.0,1.01,6.99,2.04,4.45,Gujarat,Botad
1542,2.32,0.9,4.33,1.75,3.2,Gujarat,Botad
1543,2.18,0.9500000000000001,3.86,1.68,2.91,Gujarat,Botad
1544,2.07,0.9400000000000001,3.52,1.6300000000000001,2.72,Gujarat,Botad
1545,1.99,0.96,3.31,1.6,2.59,Gujarat,Botad
1546,1.93,0.93,3.09,1.56,2.47,Gujarat,Botad
1547,1.87,0.92,2.93,1.48,2.32,Gujarat,Botad
1548,1.87,0.96,2.86,1.56,2.36,Gujarat,Botad
1549,1.86,1.02,2.82,1.55,2.3000000000000003,Gujarat,Botad
1550,1.84,1.05,2.75,1.56,2.27,Gujarat,Botad
1551,1.85,1.09,2.7,1.58,2.25,Gujarat,Botad
1552,1.8800000000000001,1.12,2.64,1.6,2.23,Gujarat,Botad
1553,1.86,1.18,2.62,1.6300000000000001,2.23,Gujarat,Botad
1554,1.86,1.21,2.57,1.61,2.17,Gujarat,Botad
1555,1.85,1.21,2.49,1.62,2.15,Gujarat,Botad
1556,1.81,1.2,2.41,1.59,2.09,Gujarat,Botad
1557,1.77,1.2,2.35,1.58,2.06,Gujarat,Botad
1558,1.72,1.19,2.29,1.51,1.96,Gujarat,Botad
1559,1.67,1.17,2.22,1.47,1.9000000000000001,Gujarat,Botad
1560,3.0,1.01,6.99,2.04,4.45,Gujarat,Chhota Udaipur
1561,2.19,0.9,4.03,1.6400000000000001,2.96,Gujarat,Chhota Udaipur
1562,1.92,0.84,3.39,1.42,2.49,Gujarat,Chhota Udaipur
1563,1.77,0.79,3.0300000000000002,1.33,2.27,Gujarat,Chhota Udaipur
1564,1.67,0.75,2.79,1.31,2.17,Gujarat,Chhota Udaipur
1565,1.59,0.74,2.64,1.27,2.07,Gujarat,Chhota Udaipur
1566,1.53,0.72,2.5100000000000002,1.21,1.96,Gujarat,Chhota Udaipur
1567,1.49,0.73,2.44,1.1500000000000001,1.86,Gujarat,Chhota Udaipur
1568,3.0,1.01,6.99,2.04,4.45,Gujarat,Chota Udaipur
1569,2.5,1.01,4.59,1.86,3.37,Gujarat,Chota Udaipur
1570,2.15,0.91,3.77,1.6600000000000001,2.87,Gujarat,Chota Udaipur
1571,2.06,0.92,3.47,1.6300000000000001,2.71,Gujarat,Chota Udaipur
1572,1.9000000000000001,0.89,3.18,1.47,2.43,Gujarat,Chota Udaipur
1573,1.79,0.86,2.97,1.45,2.34,Gujarat,Chota Udaipur
1574,1.77,0.8300000000000001,2.82,1.44,2.2800000000000002,Gujarat,Chota Udaipur
1575,1.69,0.85,2.73,1.3800000000000001,2.17,Gujarat,Chota Udaipur
1576,1.6300000000000001,0.81,2.59,1.34,2.09,Gujarat,Chota Udaipur
1577,1.58,0.78,2.48,1.27,1.98,Gujarat,Chota Udaipur
1578,1.54,0.79,2.43,1.21,1.8900000000000001,Gujarat,Chota Udaipur
1579,3.0,1.01,6.99,2.04,4.45,Gujarat,Dahod
1580,2.61,0.98,5.24,1.86,3.64,Gujarat,Dahod
1581,2.4,0.9400000000000001,4.58,1.76,3.29,Gujarat,Dahod
1582,2.25,0.93,4.21,1.68,3.06,Gujarat,Dahod
1583,2.14,0.85,3.87,1.55,2.82,Gujarat,Dahod
1584,2.05,0.87,3.71,1.59,2.79,Gujarat,Dahod
1585,1.98,0.85,3.54,1.49,2.62,Gujarat,Dahod
1586,1.92,0.8300000000000001,3.4,1.46,2.54,Gujarat,Dahod
1587,1.96,0.87,3.39,1.52,2.58,Gujarat,Dahod
1588,1.9000000000000001,0.86,3.27,1.46,2.47,Gujarat,Dahod
1589,1.93,0.89,3.24,1.53,2.52,Gujarat,Dahod
1590,2.0100000000000002,0.97,3.2800000000000002,1.62,2.59,Gujarat,Dahod
1591,2.0,0.99,3.2,1.6300000000000001,2.56,Gujarat,Dahod
1592,2.04,1.05,3.18,1.6600000000000001,2.5500000000000003,Gujarat,Dahod
1593,2.05,1.08,3.11,1.7,2.5500000000000003,Gujarat,Dahod
1594,2.05,1.1300000000000001,3.06,1.67,2.47,Gujarat,Dahod
1595,1.98,1.1,2.92,1.67,2.43,Gujarat,Dahod
1596,1.92,1.1,2.83,1.6300000000000001,2.35,Gujarat,Dahod
1597,1.87,1.1,2.75,1.56,2.24,Gujarat,Dahod
1598,3.0,1.01,6.99,2.04,4.45,Gujarat,Dang
1599,2.87,1.02,6.29,1.95,4.11,Gujarat,Dang
1600,2.77,0.96,5.78,1.96,3.96,Gujarat,Dang
1601,2.69,0.98,5.49,1.93,3.81,Gujarat,Dang
1602,2.9,1.07,5.62,2.08,3.99,Gujarat,Dang
1603,2.74,1.08,5.21,2.04,3.7800000000000002,Gujarat,Dang
1604,2.61,1.05,4.88,1.9000000000000001,3.5100000000000002,Gujarat,Dang
1605,2.5,1.02,4.62,1.8900000000000001,3.41,Gujarat,Dang
1606,2.42,1.0,4.42,1.81,3.25,Gujarat,Dang
1607,2.35,0.97,4.24,1.79,3.17,Gujarat,Dang
1608,2.2800000000000002,0.93,4.07,1.67,2.99,Gujarat,Dang
1609,2.23,0.9500000000000001,3.99,1.7,2.98,Gujarat,Dang
1610,2.18,0.91,3.85,1.67,2.91,Gujarat,Dang
1611,2.13,0.91,3.77,1.6,2.8000000000000003,Gujarat,Dang
1612,2.09,0.85,3.63,1.59,2.7600000000000002,Gujarat,Dang
1613,2.05,0.88,3.6,1.55,2.69,Gujarat,Dang
1614,2.02,0.87,3.5300000000000002,1.57,2.69,Gujarat,Dang
1615,3.0,1.01,6.99,2.04,4.45,Gujarat,Devbhumi Dwarka
1616,2.69,0.9500000000000001,5.45,1.94,3.8200000000000003,Gujarat,Devbhumi Dwarka
1617,2.49,0.9400000000000001,4.84,1.84,3.48,Gujarat,Devbhumi Dwarka
1618,2.36,0.9500000000000001,4.49,1.76,3.25,Gujarat,Devbhumi Dwarka
1619,2.25,0.91,4.19,1.67,3.0500000000000003,Gujarat,Devbhumi Dwarka
1620,2.31,0.97,4.16,1.78,3.13,Gujarat,Devbhumi Dwarka
1621,2.2,0.9400000000000001,3.91,1.6600000000000001,2.91,Gujarat,Devbhumi Dwarka
1622,3.0,1.01,6.99,2.04,4.45,Gujarat,Gandhinagar
1623,2.22,0.9400000000000001,3.94,1.71,2.98,Gujarat,Gandhinagar
1624,1.98,0.88,3.3000000000000003,1.54,2.56,Gujarat,Gandhinagar
1625,1.92,0.9400000000000001,3.08,1.54,2.44,Gujarat,Gandhinagar
1626,1.86,0.9400000000000001,2.87,1.52,2.33,Gujarat,Gandhinagar
1627,1.9000000000000001,1.05,2.84,1.6,2.35,Gujarat,Gandhinagar
1628,1.87,1.1,2.75,1.53,2.21,Gujarat,Gandhinagar
1629,1.9000000000000001,1.17,2.7,1.59,2.22,Gujarat,Gandhinagar
1630,1.92,1.24,2.66,1.69,2.2800000000000002,Gujarat,Gandhinagar
1631,1.93,1.3,2.62,1.6600000000000001,2.2,Gujarat,Gandhinagar
1632,1.93,1.33,2.5500000000000003,1.74,2.25,Gujarat,Gandhinagar
1633,1.9000000000000001,1.36,2.5,1.7,2.17,Gujarat,Gandhinagar
1634,1.86,1.34,2.4,1.68,2.12,Gujarat,Gandhinagar
1635,1.84,1.36,2.36,1.6600000000000001,2.07,Gujarat,Gandhinagar
1636,1.79,1.33,2.27,1.6300000000000001,2.02,Gujarat,Gandhinagar
1637,1.73,1.29,2.18,1.58,1.95,Gujarat,Gandhinagar
1638,1.67,1.26,2.11,1.52,1.87,Gujarat,Gandhinagar
1639,1.62,1.24,2.06,1.49,1.83,Gujarat,Gandhinagar
1640,1.57,1.2,1.99,1.45,1.78,Gujarat,Gandhinagar
1641,3.0,1.01,6.99,2.04,4.45,Gujarat,Gir Somnath
1642,2.69,0.9500000000000001,5.45,1.94,3.8200000000000003,Gujarat,Gir Somnath
1643,2.49,0.9400000000000001,4.84,1.84,3.48,Gujarat,Gir Somnath
1644,2.36,0.9500000000000001,4.49,1.76,3.25,Gujarat,Gir Somnath
1645,2.25,0.91,4.19,1.67,3.0500000000000003,Gujarat,Gir Somnath
1646,2.16,0.86,3.94,1.6300000000000001,2.93,Gujarat,Gir Somnath
1647,2.09,0.87,3.8000000000000003,1.53,2.7600000000000002,Gujarat,Gir Somnath
1648,2.0300000000000002,0.84,3.64,1.54,2.72,Gujarat,Gir Somnath
1649,1.98,0.85,3.5500000000000003,1.54,2.68,Gujarat,Gir Somnath
1650,1.94,0.79,3.39,1.51,2.61,Gujarat,Gir Somnath
1651,1.9000000000000001,0.77,3.29,1.44,2.5,Gujarat,Gir Somnath
1652,1.86,0.81,3.27,1.41,2.44,Gujarat,Gir Somnath
1653,1.83,0.77,3.16,1.44,2.45,Gujarat,Gir Somnath
1654,1.8,0.79,3.13,1.3800000000000001,2.36,Gujarat,Gir Somnath
1655,1.77,0.78,3.0700000000000003,1.37,2.33,Gujarat,Gir Somnath
1656,1.74,0.75,2.99,1.35,2.29,Gujarat,Gir Somnath
1657,1.72,0.75,2.95,1.31,2.23,Gujarat,Gir Somnath
1658,1.7,0.73,2.89,1.34,2.25,Gujarat,Gir Somnath
1659,1.75,0.79,2.95,1.34,2.24,Gujarat,Gir Somnath
1660,3.0,1.01,6.99,2.04,4.45,Gujarat,Jamnagar
1661,2.87,1.02,6.29,1.95,4.11,Gujarat,Jamnagar
1662,2.77,0.96,5.78,1.96,3.96,Gujarat,Jamnagar
1663,2.69,0.98,5.49,1.93,3.81,Gujarat,Jamnagar
1664,2.62,0.97,5.24,1.93,3.72,Gujarat,Jamnagar
1665,2.5500000000000003,0.98,5.0600000000000005,1.87,3.58,Gujarat,Jamnagar
1666,2.5,0.97,4.89,1.79,3.43,Gujarat,Jamnagar
1667,2.44,0.9400000000000001,4.72,1.82,3.41,Gujarat,Jamnagar
1668,2.4,0.92,4.58,1.78,3.3200000000000003,Gujarat,Jamnagar
1669,2.36,0.93,4.49,1.78,3.2800000000000002,Gujarat,Jamnagar
1670,2.5100000000000002,1.01,4.62,1.87,3.39,Gujarat,Jamnagar
1671,2.42,1.0,4.43,1.77,3.21,Gujarat,Jamnagar
1672,2.52,1.08,4.47,1.93,3.36,Gujarat,Jamnagar
1673,2.56,1.12,4.39,1.98,3.36,Gujarat,Jamnagar
1674,2.71,1.28,4.46,2.15,3.49,Gujarat,Jamnagar
1675,2.62,1.29,4.24,2.12,3.36,Gujarat,Jamnagar
1676,2.64,1.37,4.14,2.16,3.3200000000000003,Gujarat,Jamnagar
1677,2.5100000000000002,1.34,3.89,2.02,3.08,Gujarat,Jamnagar
1678,2.4,1.28,3.64,1.92,2.9,Gujarat,Jamnagar
1679,3.0,1.01,6.99,2.04,4.45,Gujarat,Kachchh
1680,2.49,0.96,4.86,1.85,3.49,Gujarat,Kachchh
1681,2.25,0.9,4.17,1.69,3.0700000000000003,Gujarat,Kachchh
1682,2.09,0.88,3.8000000000000003,1.58,2.81,Gujarat,Kachchh
1683,1.98,0.84,3.52,1.51,2.64,Gujarat,Kachchh
1684,1.8900000000000001,0.78,3.2800000000000002,1.49,2.5500000000000003,Gujarat,Kachchh
1685,1.83,0.81,3.18,1.43,2.43,Gujarat,Kachchh
1686,1.77,0.79,3.0500000000000003,1.37,2.32,Gujarat,Kachchh
1687,1.72,0.78,2.95,1.34,2.25,Gujarat,Kachchh
1688,1.68,0.76,2.85,1.33,2.21,Gujarat,Kachchh
1689,1.6400000000000001,0.73,2.75,1.3,2.15,Gujarat,Kachchh
1690,3.0,1.01,6.99,2.04,4.45,Gujarat,Kheda
1691,2.61,0.98,5.24,1.86,3.64,Gujarat,Kheda
1692,2.61,1.06,4.88,1.94,3.5500000000000003,Gujarat,Kheda
1693,2.38,0.97,4.29,1.77,3.17,Gujarat,Kheda
1694,2.23,0.93,3.94,1.69,2.96,Gujarat,Kheda
1695,2.11,0.9,3.69,1.6400000000000001,2.82,Gujarat,Kheda
1696,2.13,0.9400000000000001,3.62,1.6500000000000001,2.7800000000000002,Gujarat,Kheda
1697,2.0300000000000002,0.89,3.4,1.6,2.66,Gujarat,Kheda
1698,1.95,0.89,3.27,1.52,2.52,Gujarat,Kheda
1699,1.96,0.93,3.24,1.56,2.5300000000000002,Gujarat,Kheda
1700,1.96,0.93,3.15,1.54,2.47,Gujarat,Kheda
1701,1.94,0.98,3.12,1.51,2.4,Gujarat,Kheda
1702,1.99,1.04,3.11,1.59,2.45,Gujarat,Kheda
1703,2.0100000000000002,1.07,3.0500000000000003,1.67,2.5,Gujarat,Kheda
1704,2.06,1.16,3.06,1.72,2.5100000000000002,Gujarat,Kheda
1705,2.0300000000000002,1.19,2.99,1.73,2.48,Gujarat,Kheda
1706,1.96,1.1300000000000001,2.82,1.6400000000000001,2.34,Gujarat,Kheda
1707,1.93,1.16,2.77,1.6600000000000001,2.33,Gujarat,Kheda
1708,1.9000000000000001,1.16,2.69,1.6,2.23,Gujarat,Kheda
1709,3.0,1.01,6.99,2.04,4.45,Gujarat,Kutch
1710,2.44,0.96,4.72,1.79,3.37,Gujarat,Kutch
1711,2.19,0.87,4.0,1.6300000000000001,2.95,Gujarat,Kutch
1712,2.0300000000000002,0.87,3.66,1.58,2.7600000000000002,Gujarat,Kutch
1713,1.92,0.85,3.41,1.49,2.57,Gujarat,Kutch
1714,1.84,0.8200000000000001,3.21,1.45,2.46,Gujarat,Kutch
1715,1.77,0.76,3.0100000000000002,1.3800000000000001,2.33,Gujarat,Kutch
1716,1.71,0.78,2.93,1.31,2.21,Gujarat,Kutch
1717,3.0,1.01,6.99,2.04,4.45,Gujarat,Mahesana
1718,2.44,0.96,4.72,1.79,3.37,Gujarat,Mahesana
1719,2.19,0.87,4.0,1.6300000000000001,2.95,Gujarat,Mahesana
1720,2.0300000000000002,0.87,3.66,1.58,2.7600000000000002,Gujarat,Mahesana
1721,1.92,0.85,3.41,1.49,2.57,Gujarat,Mahesana
1722,1.84,0.8200000000000001,3.21,1.45,2.46,Gujarat,Mahesana
1723,1.85,0.85,3.15,1.47,2.44,Gujarat,Mahesana
1724,1.77,0.8200000000000001,2.99,1.3800000000000001,2.29,Gujarat,Mahesana
1725,1.72,0.81,2.88,1.37,2.24,Gujarat,Mahesana
1726,1.72,0.79,2.79,1.37,2.21,Gujarat,Mahesana
1727,1.67,0.8,2.72,1.29,2.09,Gujarat,Mahesana
1728,3.0,1.01,6.99,2.04,4.45,Gujarat,Mahisagar
1729,2.61,1.03,4.84,1.95,3.56,Gujarat,Mahisagar
